iso_code,continent,location,date,population,total_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests
OWID_ASI,,Asia,11/24/2020,4639847425,16028724,104997.571,281922,1708,1744.571,3454.58,23.121,22.63,60.761,0.368,0.376,,,,,,,,,,
OWID_ASI,,Asia,11/25/2020,4639847425,16138369,105405.571,283737,1815,1745,3478.211,23.631,22.717,61.152,0.391,0.376,,,,,,,,,,
OWID_ASI,,Asia,11/26/2020,4639847425,16276810,109897.286,285505,1768,1708.429,3508.049,29.837,23.686,61.533,0.381,0.368,,,,,,,,,,
OWID_ASI,,Asia,11/27/2020,4639847425,16422866,115270.286,287163,1658,1703.429,3539.527,31.479,24.844,61.891,0.357,0.367,,,,,,,,,,
OWID_ASI,,Asia,11/28/2020,4639847425,16550444,118693.286,288841,1678,1711.571,3567.023,27.496,25.581,62.252,0.362,0.369,,,,,,,,,,
OWID_ASI,,Asia,11/29/2020,4639847425,16675866,121611,290523,1682,1709,3594.055,27.031,26.21,62.615,0.363,0.368,,,,,,,,,,
OWID_ASI,,Asia,11/30/2020,4639847425,16791288,124263.143,292161,1638,1706.714,3618.931,24.876,26.782,62.968,0.353,0.368,,,,,,,,,,
OWID_ASI,,Asia,12/1/2020,4639847425,16914109,126483.571,293898,1737,1710.857,3645.402,26.471,27.26,63.342,0.374,0.369,,,,,,,,,,
OWID_ASI,,Asia,12/2/2020,4639847425,17041300,128990.143,295552,1654,1687.857,3672.815,27.413,27.801,63.699,0.356,0.364,,,,,,,,,,
OWID_ASI,,Asia,12/3/2020,4639847425,17172492,127954.571,297263,1711,1679.714,3701.09,28.275,27.577,64.067,0.369,0.362,,,,,,,,,,
OWID_ASI,,Asia,12/4/2020,4639847425,17298744,125125.429,298930,1667,1681,3728.3,27.21,26.968,64.427,0.359,0.362,,,,,,,,,,
OWID_ASI,,Asia,12/5/2020,4639847425,17422193,124535.571,300481,1551,1662.857,3754.906,26.606,26.84,64.761,0.334,0.358,,,,,,,,,,
OWID_ASI,,Asia,12/6/2020,4639847425,17541832,123709.429,301950,1469,1632.429,3780.692,25.785,26.662,65.078,0.317,0.352,,,,,,,,,,
OWID_ASI,,Asia,12/7/2020,4639847425,17650202,122702,303470,1520,1615.571,3804.048,23.356,26.445,65.405,0.328,0.348,,,,,,,,,,
OWID_ASI,,Asia,12/8/2020,4639847425,17768584,122067.857,305119,1649,1603,3829.562,25.514,26.309,65.761,0.355,0.345,,,,,,,,,,
OWID_ASI,,Asia,12/9/2020,4639847425,17886799,120785.571,306670,1551,1588.286,3855.04,25.478,26.032,66.095,0.334,0.342,,,,,,,,,,
OWID_ASI,,Asia,12/10/2020,4639847425,18795343,114232.286,308220,1550,1565.286,4050.854,18.388,24.62,66.429,0.334,0.337,,,,,,,,,,
OWID_ASI,,Asia,12/11/2020,4639847425,18909807,112548.286,309745,1525,1545,4075.523,24.67,24.257,66.758,0.329,0.333,,,,,,,,,,
OWID_ASI,,Asia,12/12/2020,4639847425,19019727,110615.571,311191,1446,1530,4099.214,23.69,23.84,67.069,0.312,0.33,,,,,,,,,,
OWID_ASI,,Asia,12/13/2020,4639847425,19119184,107732.429,312545,1354,1513.571,4120.649,21.435,23.219,67.361,0.292,0.326,,,,,,,,,,
OWID_ASI,,Asia,12/14/2020,4639847425,19213485,105722.571,314009,1464,1505.571,4140.973,20.324,22.786,67.677,0.316,0.324,,,,,,,,,,
OWID_ASI,,Asia,12/15/2020,4639847425,19321020,104173,315638,1629,1502.714,4164.15,23.176,22.452,68.028,0.351,0.324,,,,,,,,,,
OWID_ASI,,Asia,12/16/2020,4639847425,19427655,102518.714,317083,1445,1487.571,4187.132,22.982,22.095,68.339,0.311,0.321,,,,,,,,,,
OWID_ASI,,Asia,12/17/2020,4639847425,19529524,104883,318499,1416,1468.429,4209.088,21.955,22.605,68.644,0.305,0.316,,,,,,,,,,
OWID_ASI,,Asia,12/18/2020,4639847425,19629928,102874.429,319870,1371,1446.429,4230.727,21.64,22.172,68.94,0.295,0.312,,,,,,,,,,
OWID_ASI,,Asia,12/19/2020,4639847425,19725995,100895.429,321266,1396,1439.286,4251.432,20.705,21.745,69.241,0.301,0.31,,,,,,,,,,
OWID_ASI,,Asia,12/20/2020,4639847425,19813303,99159.857,322720,1454,1453.571,4270.249,18.817,21.371,69.554,0.313,0.313,,,,,,,,,,
OWID_ASI,,Asia,12/21/2020,4639847425,19892811,97046.571,324165,1445,1450.857,4287.385,17.136,20.916,69.865,0.311,0.313,,,,,,,,,,
OWID_ASI,,Asia,12/22/2020,4639847425,19982296,94468,325659,1494,1431.571,4306.671,19.286,20.36,70.187,0.322,0.309,,,,,,,,,,
OWID_ASI,,Asia,12/23/2020,4639847425,20072388,92104.714,327082,1423,1428.429,4326.088,19.417,19.851,70.494,0.307,0.308,,,,,,,,,,
OWID_ASI,,Asia,12/24/2020,4639847425,20161058,90219.143,328432,1350,1419,4345.198,19.111,19.444,70.785,0.291,0.306,,,,,,,,,,
OWID_ASI,,Asia,12/25/2020,4639847425,20247038,88158.571,329746,1314,1410.857,4363.729,18.531,19,71.068,0.283,0.304,,,,,,,,,,
OWID_ASI,,Asia,12/26/2020,4639847425,20322833,85262.571,330967,1221,1385.857,4380.065,16.336,18.376,71.331,0.263,0.299,,,,,,,,,,
OWID_ASI,,Asia,12/27/2020,4639847425,20394455,83021.714,332296,1329,1368,4395.501,15.436,17.893,71.618,0.286,0.295,,,,,,,,,,
OWID_ASI,,Asia,12/28/2020,4639847425,20464476,81666.429,333601,1305,1348,4410.592,15.091,17.601,71.899,0.281,0.291,,,,,,,,,,
OWID_ASI,,Asia,12/29/2020,4639847425,20546217,80560.143,335040,1439,1340.143,4428.21,17.617,17.363,72.209,0.31,0.289,,,,,,,,,,
OWID_ASI,,Asia,12/30/2020,4639847425,20629762,79624.857,336440,1400,1336.857,4446.216,18.006,17.161,72.511,0.302,0.288,,,,,,,,,,
OWID_ASI,,Asia,12/31/2020,4639847425,20695037,76282.714,337412,972,1282.857,4460.284,14.068,16.441,72.72,0.209,0.276,,,,,,,,,,
OWID_ASI,,Asia,1/1/2021,4639847425,20771126,74869.714,338759,1347,1287.571,4476.683,16.399,16.136,73.011,0.29,0.278,,,,,,,,,,
OWID_ASI,,Asia,1/2/2021,4639847425,20860993,76880,340111,1352,1306.286,4496.052,19.369,16.57,73.302,0.291,0.282,,,,,,,,,,
OWID_ASI,,Asia,1/3/2021,4639847425,20930526,76581.571,341172,1061,1268,4511.038,14.986,16.505,73.531,0.229,0.273,,,,,,,,,,
OWID_ASI,,Asia,1/4/2021,4639847425,21003980,77072,342282,1110,1240.143,4526.869,15.831,16.611,73.77,0.239,0.267,,,,,,,,,,
OWID_ASI,,Asia,1/5/2021,4639847425,21086462,77177.857,343508,1226,1209.714,4544.646,17.777,16.634,74.034,0.264,0.261,,,,,,,,,,
OWID_ASI,,Asia,1/6/2021,4639847425,21173939,77739.571,344578,1070,1162.571,4563.499,18.853,16.755,74.265,0.231,0.251,,,,,,,,,,
OWID_ASI,,Asia,1/7/2021,4639847425,21261559,80931.714,345720,1142,1186.857,4582.383,18.884,17.443,74.511,0.246,0.256,,,,,,,,,,
OWID_ASI,,Asia,1/8/2021,4639847425,21328990,79694.857,346673,953,1130.571,4596.916,14.533,17.176,74.716,0.205,0.244,,,,,,,,,,
OWID_ASI,,Asia,1/9/2021,4639847425,21433951,81851.143,347978,1305,1123.857,4619.538,22.622,17.641,74.998,0.281,0.242,,,,,,,,,,
OWID_ASI,,Asia,1/10/2021,4639847425,21510429,82843.286,348911,933,1105.571,4636.021,16.483,17.855,75.199,0.201,0.238,,,,,,,,,,
OWID_ASI,,Asia,1/11/2021,4639847425,21584805,82975,349908,997,1089.429,4652.051,16.03,17.883,75.414,0.215,0.235,,,,,,,,,,
OWID_ASI,,Asia,1/12/2021,4639847425,21666786,82903.429,351326,1418,1116.857,4669.72,17.669,17.868,75.719,0.306,0.241,,,,,,,,,,
OWID_ASI,,Asia,1/13/2021,4639847425,21753727,82826.857,352652,1326,1153.429,4688.457,18.738,17.851,76.005,0.286,0.249,,,,,,,,,,
OWID_ASI,,Asia,1/14/2021,4639847425,21840283,82674.857,353823,1171,1157.571,4707.112,18.655,17.818,76.257,0.252,0.249,,,,,,,,,,
OWID_ASI,,Asia,1/15/2021,4639847425,21922871,84840.143,355027,1204,1193.429,4724.912,17.8,18.285,76.517,0.259,0.257,,,,,,,,,,
OWID_ASI,,Asia,1/16/2021,4639847425,22008604,82093.286,356139,1112,1165.857,4743.39,18.478,17.693,76.757,0.24,0.251,,,,,,,,,,
OWID_ASI,,Asia,1/17/2021,4639847425,22083784,81907.857,357117,978,1172.286,4759.593,16.203,17.653,76.967,0.211,0.253,,,,,,,,,,
OWID_ASI,,Asia,1/18/2021,4639847425,22148336,80504.429,358189,1072,1183,4773.505,13.913,17.351,77.198,0.231,0.255,,,,,,,,,,
OWID_ASI,,Asia,1/19/2021,4639847425,22223088,79471.714,359418,1229,1156,4789.616,16.111,17.128,77.463,0.265,0.249,,,,,,,,,,
OWID_ASI,,Asia,1/20/2021,4639847425,22304822,78727.857,360662,1244,1144.286,4807.232,17.616,16.968,77.731,0.268,0.247,,,,,,,,,,
OWID_ASI,,Asia,1/21/2021,4639847425,22381161,77268.286,361911,1249,1155.429,4823.685,16.453,16.653,78.001,0.269,0.249,,,,,,,,,,
OWID_ASI,,Asia,1/22/2021,4639847425,22456819,76278.286,362961,1050,1133.429,4839.991,16.306,16.44,78.227,0.226,0.244,,,,,,,,,,
OWID_ASI,,Asia,1/23/2021,4639847425,22529999,74485,364009,1048,1124.286,4855.763,15.772,16.053,78.453,0.226,0.242,,,,,,,,,,
OWID_ASI,,Asia,1/24/2021,4639847425,22596903,73302.714,364954,945,1119.571,4870.182,14.419,15.799,78.656,0.204,0.241,,,,,,,,,,
OWID_ASI,,Asia,1/25/2021,4639847425,22656618,72611.714,366077,1123,1126.857,4883.052,12.87,15.65,78.898,0.242,0.243,,,,,,,,,,
OWID_ASI,,Asia,1/26/2021,4639847425,22731833,72677.857,367373,1296,1136.429,4899.263,16.211,15.664,79.178,0.279,0.245,,,,,,,,,,
OWID_ASI,,Asia,1/27/2021,4639847425,22811809,72426.714,368643,1270,1140.143,4916.5,17.237,15.61,79.452,0.274,0.246,,,,,,,,,,
OWID_ASI,,Asia,1/28/2021,4639847425,22894721,73365.714,370003,1360,1156,4934.369,17.87,15.812,79.745,0.293,0.249,,,,,,,,,,
OWID_ASI,,Asia,1/29/2021,4639847425,22971518,73528.429,370975,972,1144.857,4950.921,16.552,15.847,79.954,0.209,0.247,,,,,,,,,,
OWID_ASI,,Asia,1/30/2021,4639847425,23045792,73684.714,372249,1274,1177.143,4966.929,16.008,15.881,80.229,0.275,0.254,,,,,,,,,,
OWID_ASI,,Asia,1/31/2021,4639847425,23113281,73768.286,373244,995,1184.286,4981.474,14.546,15.899,80.443,0.214,0.255,,,,,,,,,,
OWID_ASI,,Asia,2/1/2021,4639847425,23179148,74647.143,374229,985,1164.571,4995.67,14.196,16.088,80.655,0.212,0.251,,,,,,,,,,
OWID_ASI,,Asia,2/2/2021,4639847425,23248435,73800.286,375349,1120,1139.429,5010.603,14.933,15.906,80.897,0.241,0.246,,,,,,,,,,
OWID_ASI,,Asia,2/3/2021,4639847425,23324785,73282.286,376350,1001,1101,5027.059,16.455,15.794,81.113,0.216,0.237,,,,,,,,,,
OWID_ASI,,Asia,2/4/2021,4639847425,23397642,71845.857,377441,1091,1062.571,5042.761,15.702,15.485,81.348,0.235,0.229,,,,,,,,,,
OWID_ASI,,Asia,2/5/2021,4639847425,23466403,70697.857,378354,913,1054.143,5057.581,14.82,15.237,81.544,0.197,0.227,,,,,,,,,,
OWID_ASI,,Asia,2/6/2021,4639847425,23536103,70044.429,379222,868,996.143,5072.603,15.022,15.096,81.732,0.187,0.215,,,,,,,,,,
OWID_ASI,,Asia,2/7/2021,4639847425,23602159,69839.714,380045,823,971.571,5086.839,14.237,15.052,81.909,0.177,0.209,,,,,,,,,,
OWID_ASI,,Asia,2/8/2021,4639847425,23661587,68919.857,380937,892,958.286,5099.648,12.808,14.854,82.101,0.192,0.207,,,,,,,,,,
OWID_ASI,,Asia,2/9/2021,4639847425,23729592,68736.714,381879,942,932.857,5114.304,14.657,14.814,82.304,0.203,0.201,,,,,,,,,,
OWID_ASI,,Asia,2/10/2021,4639847425,23800645,67980,382853,974,929,5129.618,15.314,14.651,82.514,0.21,0.2,,,,,,,,,,
OWID_ASI,,Asia,2/11/2021,4639847425,23865633,66855.857,383700,847,894.143,5143.625,14.006,14.409,82.697,0.183,0.193,,,,,,,,,,
OWID_ASI,,Asia,2/12/2021,4639847425,23932428,66575,384584,884,890,5158.02,14.396,14.349,82.887,0.191,0.192,,,,,,,,,,
OWID_ASI,,Asia,2/13/2021,4639847425,23995483,65625.714,385441,857,888.429,5171.61,13.59,14.144,83.072,0.185,0.191,,,,,,,,,,
OWID_ASI,,Asia,2/14/2021,4639847425,24054158,64571.286,386184,743,877,5184.256,12.646,13.917,83.232,0.16,0.189,,,,,,,,,,
OWID_ASI,,Asia,2/15/2021,4639847425,24113526,64562.714,386885,701,849.714,5197.051,12.795,13.915,83.383,0.151,0.183,,,,,,,,,,
OWID_ASI,,Asia,2/16/2021,4639847425,24182275,64669,387808,923,847,5211.869,14.817,13.938,83.582,0.199,0.183,,,,,,,,,,
OWID_ASI,,Asia,2/17/2021,4639847425,24251765,64445.714,388673,865,831.429,5226.845,14.977,13.89,83.768,0.186,0.179,,,,,,,,,,
OWID_ASI,,Asia,2/18/2021,4639847425,24318484,64693,389559,886,837,5241.225,14.38,13.943,83.959,0.191,0.18,,,,,,,,,,
OWID_ASI,,Asia,2/19/2021,4639847425,24385712,64754.857,390453,894,838.429,5255.714,14.489,13.956,84.152,0.193,0.181,,,,,,,,,,
OWID_ASI,,Asia,2/20/2021,4639847425,24448415,64704.571,391362,909,845.857,5269.228,13.514,13.945,84.348,0.196,0.182,,,,,,,,,,
OWID_ASI,,Asia,2/21/2021,4639847425,24515896,65962.571,392079,717,842.143,5283.772,14.544,14.217,84.503,0.155,0.182,,,,,,,,,,
OWID_ASI,,Asia,2/22/2021,4639847425,24583145,67088.429,392833,754,849.714,5298.266,14.494,14.459,84.665,0.163,0.183,,,,,,,,,,
OWID_ASI,,Asia,2/23/2021,4639847425,24656847,67796,393774,941,852.286,5314.15,15.885,14.612,84.868,0.203,0.184,,,,,,,,,,
OWID_ASI,,Asia,2/24/2021,4639847425,24733274,68787,395285,1511,944.571,5330.622,16.472,14.825,85.194,0.326,0.204,,,,,,,,,,
OWID_ASI,,Asia,2/25/2021,4639847425,24809257,70110.429,396236,951,953.857,5346.998,16.376,15.111,85.398,0.205,0.206,,,,,,,,,,
OWID_ASI,,Asia,2/26/2021,4639847425,24884160,71206.857,397205,969,964.571,5363.142,16.143,15.347,85.607,0.209,0.208,,,,,,,,,,
OWID_ASI,,Asia,2/27/2021,4639847425,24954194,72254.143,397990,785,946.857,5378.236,15.094,15.573,85.777,0.169,0.204,,,,,,,,,,
OWID_ASI,,Asia,2/28/2021,4639847425,25022183,72326.714,398741,751,951.714,5392.889,14.653,15.588,85.938,0.162,0.205,,,,,,,,,,
OWID_ASI,,Asia,3/1/2021,4639847425,25091191,72578,399483,742,950,5407.762,14.873,15.642,86.098,0.16,0.205,,,,,,,,,,
OWID_ASI,,Asia,3/2/2021,4639847425,25167741,72984.857,400366,883,941.714,5424.26,16.498,15.73,86.289,0.19,0.203,,,,,,,,,,
OWID_ASI,,Asia,3/3/2021,4639847425,25248453,73597,401194,828,844.143,5441.656,17.395,15.862,86.467,0.178,0.182,,,,,,,,,,
OWID_ASI,,Asia,3/4/2021,4639847425,25329534,74325.286,402002,808,823.714,5459.131,17.475,16.019,86.641,0.174,0.178,,,,,,,,,,
OWID_ASI,,Asia,3/5/2021,4639847425,25410577,75202.429,402951,949,820.857,5476.598,17.467,16.208,86.846,0.205,0.177,,,,,,,,,,
OWID_ASI,,Asia,3/6/2021,4639847425,25487404,76172.857,403612,661,803.143,5493.156,16.558,16.417,86.988,0.142,0.173,,,,,,,,,,
OWID_ASI,,Asia,3/7/2021,4639847425,25565522,77619.857,404340,728,799.857,5509.992,16.836,16.729,87.145,0.157,0.172,,,,,,,,,,
OWID_ASI,,Asia,3/8/2021,4639847425,25644808,79088.143,405228,888,820.714,5527.08,17.088,17.045,87.336,0.191,0.177,,,,,,,,,,
OWID_ASI,,Asia,3/9/2021,4639847425,25728012,80038.714,406070,842,814.857,5545.013,17.932,17.25,87.518,0.181,0.176,,,,,,,,,,
OWID_ASI,,Asia,3/10/2021,4639847425,25817741,81326.857,406873,803,811.286,5564.351,19.339,17.528,87.691,0.173,0.175,,,,,,,,,,
OWID_ASI,,Asia,3/11/2021,4639847425,25909592,82865.429,407692,819,812.857,5584.147,19.796,17.86,87.868,0.177,0.175,,,,,,,,,,
OWID_ASI,,Asia,3/12/2021,4639847425,26003403,84689.429,408572,880,803,5604.366,20.219,18.253,88.057,0.19,0.173,,,,,,,,,,
OWID_ASI,,Asia,3/13/2021,4639847425,26092023,86374.143,409386,814,824.857,5623.466,19.1,18.616,88.233,0.175,0.178,,,,,,,,,,
OWID_ASI,,Asia,3/14/2021,4639847425,26182722,88171.429,410138,752,828.286,5643.014,19.548,19.003,88.395,0.162,0.179,,,,,,,,,,
OWID_ASI,,Asia,3/15/2021,4639847425,26276520,90244.571,410981,843,821.857,5663.229,20.216,19.45,88.576,0.182,0.177,,,,,,,,,,
OWID_ASI,,Asia,3/16/2021,4639847425,26378777,92966.429,411960,979,841.429,5685.268,22.039,20.037,88.787,0.211,0.181,,,,,,,,,,
OWID_ASI,,Asia,3/17/2021,4639847425,26494257,96645.143,412827,867,850.571,5710.157,24.889,20.829,88.974,0.187,0.183,,,,,,,,,,
OWID_ASI,,Asia,3/18/2021,4639847425,26614482,100698.571,413790,963,871.143,5736.068,25.911,21.703,89.182,0.208,0.188,,,,,,,,,,
OWID_ASI,,Asia,3/19/2021,4639847425,26736141,104676.857,414730,940,879.714,5762.289,26.22,22.56,89.384,0.203,0.19,,,,,,,,,,
OWID_ASI,,Asia,3/20/2021,4639847425,26855823,109114.286,415613,883,889.571,5788.083,25.794,23.517,89.575,0.19,0.192,,,,,,,,,,
OWID_ASI,,Asia,3/21/2021,4639847425,26981166,114063.429,416502,889,909.143,5815.098,27.014,24.583,89.766,0.192,0.196,,,,,,,,,,
OWID_ASI,,Asia,3/22/2021,4639847425,27101803,117897.571,417560,1058,939.857,5841.098,26,25.41,89.994,0.228,0.203,,,,,,,,,,
OWID_ASI,,Asia,3/23/2021,4639847425,27236087,122472.857,418636,1076,953.714,5870.039,28.941,26.396,90.226,0.232,0.206,,,,,,,,,,
OWID_ASI,,Asia,3/24/2021,4639847425,27382751,126927.714,419759,1123,990.286,5901.649,31.61,27.356,90.468,0.242,0.213,,,,,,,,,,
OWID_ASI,,Asia,3/25/2021,4639847425,27537750,131895.429,420877,1118,1012.429,5935.055,33.406,28.427,90.709,0.241,0.218,,,,,,,,,,
OWID_ASI,,Asia,3/26/2021,4639847425,27694135,136856.286,421988,1111,1036.857,5968.76,33.705,29.496,90.949,0.239,0.223,,,,,,,,,,
OWID_ASI,,Asia,3/27/2021,4639847425,27846738,141559.286,423160,1172,1078.143,6001.65,32.89,30.509,91.201,0.253,0.232,,,,,,,,,,
OWID_ASI,,Asia,3/28/2021,4639847425,28009738,146938.857,424218,1058,1102.286,6036.78,35.13,31.669,91.429,0.228,0.238,,,,,,,,,,
OWID_ASI,,Asia,3/29/2021,4639847425,28162561,151536.857,425366,1148,1115.143,6069.717,32.937,32.66,91.677,0.247,0.24,,,,,,,,,,
OWID_ASI,,Asia,3/30/2021,4639847425,28323783,155385.143,426628,1262,1141.714,6104.464,34.747,33.489,91.949,0.272,0.246,,,,,,,,,,
OWID_ASI,,Asia,3/31/2021,4639847425,28507133,160626,428094,1466,1190.714,6143.981,39.516,34.619,92.265,0.316,0.257,,,,,,,,,,
OWID_ASI,,Asia,4/1/2021,4639847425,28705267,166788.143,429520,1426,1234.714,6186.683,42.703,35.947,92.572,0.307,0.266,,,,,,,,,,
OWID_ASI,,Asia,4/2/2021,4639847425,28915689,174507.714,431127,1607,1305.571,6232.034,45.351,37.611,92.918,0.346,0.281,,,,,,,,,,
OWID_ASI,,Asia,4/3/2021,4639847425,29124406,182524,432626,1499,1352.286,6277.018,44.984,39.338,93.241,0.323,0.291,,,,,,,,,,
OWID_ASI,,Asia,4/4/2021,4639847425,29349014,191325.143,434298,1672,1440,6325.427,48.408,41.235,93.602,0.36,0.31,,,,,,,,,,
OWID_ASI,,Asia,4/5/2021,4639847425,29558608,199435.286,435794,1496,1489.714,6370.599,45.173,42.983,93.924,0.322,0.321,,,,,,,,,,
OWID_ASI,,Asia,4/6/2021,4639847425,29804168,211483.571,437883,2089,1607.857,6423.523,52.924,45.58,94.374,0.45,0.347,,,,,,,,,,
OWID_ASI,,Asia,4/7/2021,4639847425,30072669,223648,439892,2009,1685.429,6481.392,57.868,48.202,94.807,0.433,0.363,,,,,,,,,,
OWID_ASI,,Asia,4/8/2021,4639847425,30353144,235411,441906,2014,1769.429,6541.841,60.449,50.737,95.241,0.434,0.381,,,,,,,,,,
OWID_ASI,,Asia,4/9/2021,4639847425,30646312,247231.857,444134,2228,1858.143,6605.026,63.185,53.284,95.722,0.48,0.4,,,,,,,,,,
OWID_ASI,,Asia,4/10/2021,4639847425,30935131,258675,446269,2135,1949,6667.273,62.248,55.751,96.182,0.46,0.42,,,,,,,,,,
OWID_ASI,,Asia,4/11/2021,4639847425,31240946,270276,448424,2155,2018,6733.184,65.911,58.251,96.646,0.464,0.435,,,,,,,,,,
OWID_ASI,,Asia,4/12/2021,4639847425,31544092,283640.571,450736,2312,2134.571,6798.519,65.335,61.131,97.145,0.498,0.46,,,,,,,,,,
OWID_ASI,,Asia,4/13/2021,4639847425,31876886,296102.571,453162,2426,2182.714,6870.244,71.725,63.817,97.667,0.523,0.47,,,,,,,,,,
OWID_ASI,,Asia,4/14/2021,4639847425,32233739,308724.286,455631,2469,2248.429,6947.155,76.911,66.538,98.2,0.532,0.485,,,,,,,,,,
OWID_ASI,,Asia,4/15/2021,4639847425,32605347,321743.286,458325,2694,2345.571,7027.246,80.091,69.344,98.78,0.581,0.506,,,,,,,,,,
OWID_ASI,,Asia,4/16/2021,4639847425,32994049,335391,461111,2786,2425.286,7111.02,83.775,72.285,99.381,0.6,0.523,,,,,,,,,,
OWID_ASI,,Asia,4/17/2021,4639847425,33403831,352671.429,464040,2929,2538.714,7199.338,88.318,76.009,100.012,0.631,0.547,,,,,,,,,,
OWID_ASI,,Asia,4/18/2021,4639847425,33818604,368236.857,467217,3177,2684.714,7288.732,89.394,79.364,100.697,0.685,0.579,,,,,,,,,,
OWID_ASI,,Asia,4/19/2021,4639847425,34218377,382040.714,470550,3333,2830.571,7374.893,86.161,82.339,101.415,0.718,0.61,,,,,,,,,,
OWID_ASI,,Asia,4/20/2021,4639847425,34666957,398581.571,474260,3710,3014,7471.573,96.68,85.904,102.215,0.8,0.65,,,,,,,,,,
OWID_ASI,,Asia,4/21/2021,4639847425,35138536,414971,478068,3808,3205.286,7573.209,101.637,89.436,103.035,0.821,0.691,,,,,,,,,,
OWID_ASI,,Asia,4/22/2021,4639847425,35621281,430847.714,482017,3949,3384.571,7677.253,104.043,92.858,103.886,0.851,0.729,,,,,,,,,,
OWID_ASI,,Asia,4/23/2021,4639847425,36102612,444080.429,486138,4121,3575.286,7780.991,103.739,95.71,104.775,0.888,0.771,,,,,,,,,,
OWID_ASI,,Asia,4/24/2021,4639847425,36576350,453217,490544,4406,3786.286,7883.093,102.102,97.679,105.724,0.95,0.816,,,,,,,,,,
OWID_ASI,,Asia,4/25/2021,4639847425,37055035,462347.286,495069,4525,3978.857,7986.262,103.168,99.647,106.699,0.975,0.858,,,,,,,,,,
OWID_ASI,,Asia,4/26/2021,4639847425,37496027,468235.714,499552,4483,4143.143,8081.306,95.045,100.916,107.666,0.966,0.893,,,,,,,,,,
OWID_ASI,,Asia,4/27/2021,4639847425,37986034,474153.857,504552,5000,4327.429,8186.914,105.608,102.192,108.743,1.078,0.933,,,,,,,,,,
OWID_ASI,,Asia,4/28/2021,4639847425,38492711,479167.857,509870,5318,4543.143,8296.116,109.201,103.272,109.889,1.146,0.979,,,,,,,,,,
OWID_ASI,,Asia,4/29/2021,4639847425,39007933,483807.429,515111,5241,4727.714,8407.159,111.043,104.272,111.019,1.13,1.019,,,,,,,,,,
OWID_ASI,,Asia,4/30/2021,4639847425,39526308,489099.429,520286,5175,4878.286,8518.881,111.722,105.413,112.134,1.115,1.051,,,,,,,,,,
AUS,Oceania,Australia,1/26/2020,25499881,4,,,,,0.157,0.157,,,,,,,,,,,,,,
AUS,Oceania,Australia,1/27/2020,25499881,5,,,,,0.196,0.039,,,,,,,,,,,,,,
